source,year,abstract,label
Sistemasi (Sistem Informasi) UNISI,2014,"Pada pembahasan penelitian ini telah dilakukan penelitian tentang sistem pakar diagnosa stadium pada penyakit kaki gajah berdasarkan gejala yang diderita. Untuk mengimplementasikan metode Forward Chaining pada sistem pakar diagnosa stadium pada penyakit kaki gajah maka dapat dilakukan dengan pengamatan dari gejala tersebut. Metode forward chaining merupakan metode perunutan maju dengan melakukan penelusuran fakta sehingga menghasilkan kesimpulan atau diagnosa akhir. Sistem pakar dengan metode forward chaining akan memberikan keluaran penyakit dari gejala yang diderita pada pasien dan dapat menghasilkan obat yang akan dikonsumsi nantinya. Kata Kunci : Forward Chaining, Sistem Pakar, Gejala, Penyakit, Obat.",human
Sistemasi (Sistem Informasi) UNISI,2014,"Sistem pakar untuk diagnosa penyakit ginjal ini merupakan suatu sistem pakar yang dirancang sebagai alat bantu untuk mendiagnosa penyakit ginjal dengan basis pengetahuan yang dinamis. Pengetahuan ini didapat dari berbagai sumber diantaranya penelitian dan seminar yang dilakukan pakar dalam bidangnya serta buku yang berhubungan dengan penyakit ginjal. Basis pengetahuan disusun sedemikian rupa ke dalam suatu database dengan beberapa tabel diantaranya tabel penyakit, tabel gejala, dan tabel aturan untuk mempermudah kinerja sistem dalam penarikan kesimpulan. Penarikan kesimpulan dalam sistem pakar ini menggunakan metode inferensi forward chaining. Metode forward chaining merupakan metode perunutan maju dengan melakukan penelusuran fakta sehingga menghasilkan sebuah kesimpulan atau diagnosa akhir. Sistem dengan metode forward chaining ini akan memberikan keluaran berupa hasil diagnosa penyakit yang diderita oleh pasien, berdasarkan gejala yang dirasakan oleh pasien. Hasil penelitian menunjukkan bahwa metode forward chaining sangat cocok untuk diagnosa penyakit ginjal, karena mampu mengenali jenis penyakit ginjal berdasarkan gejala yang dipenuhi. Kata Kunci : Ginjal, Sistem Pakar, Metode Forward Chaining.",human
Sistemasi (Sistem Informasi) UNISI,2013,"Pengolahan hasil evalusai siswa SMP Negeri Satu Atap Kuala Sebatu saat ini masih dirasakan belum akurat, data-data tersimpan secara terpisah dan perlu melaukan pengumpulan data ulang, sehingga fasilitas sistem tidak efektif dan efisien. Hal ini mendorong penulis untuk menganilisis dan merancang sistem informasi evaluasi siswa agar penyajian informasi bisa lebih cepat, tepat, ekonomis, relevan dan akurat. Analisis sitem dilakukan dengan menggunakan metode PIECES, sedangkan dalam perancangan menggunakan diagram konteks, DFD, ERD, dan Flowchart. Hasil analisis dan perancangan ini dapat mempermudah dalam memperoleh data siswa, data guru, data mata pelajaran dan hasil evaluasi dengan baik dan benar serta inofatif. Kata Kunci : Pengolahan data, Database MYSQL",human
Sistemasi (Sistem Informasi) UNISI,2017,"Sesuai dengan amanat Undang Undang No 20 Tahun 2003 tentang Sistem Pendidikan Nasional dan Peraturan Pemerintah No 19 Tahun 2005 Tentang Standar Nasional Pendidikan, Kementrian Pendidikan dan Kebudayaan menerapkan penjaminan mutu pendidikan di suatu pendidikan dasar dan menegah. Tujuan penjaminan mutu pendidikan dasar dan menengah adalah untuk memastikan penyelenggaraan pendidikan dasar dan menegah oleh satuan pendidikan di Indonesia berjalan sesuai dengan Standar Nasional Pendidikan (SNP). Agar pelaksanaan Sistem Penjamin Mutu Internal (SPMI) dapat dilakukan oleh seluruh satuan pendidikan dengan optimal, perlu dikembangkan satuan pendidikan yang akan menjadi model penerapan penjaminan mutu pendidikan secara mandiri, yang selanjutnya disebut sekolah model. Sekolah model adalah sekolah yang ditetapkan dan dibina oleh Lembaga Penjamin Mutu Pendidikan (LPMP) untuk menjadi sekolah acuan bagi sekolah lain di sekitarnya dalam penerapan penjaminan mutu pendidikan secara mandiri. Untuk memilih sekolah yang akan di jadikan sekolah model haruslah disesuaikan dengan tingkat kelayakan dan prioritas sekolah tersebut, agar pelaksanaan pembinaan sekolah model dapat diselaraskan dengan kebutuhan penerima dan menghindari ketimpangan dalam penjaminan mutu serta pembinaannya. Untuk membantu dalam memecahkan masalah tersebut perlu adanya suatu Sistem Pengambilan Keputusan (SPK) agar setiap pekerjaan yang menyangkut pengambilan keputusan dalam pembinaan dan pengembangan sekolah model dapat terbantu dalam mengambil suatu keputusan yang baik yang sesuai dengan tingkat kelayakan sekolah untuk dijadikan sekolah model. Pada sistem pendukung keputusan dapat terpenuhi maka digunakan sebuah metode penunjang keputusan yaitu metode Analytical Hierarchy Process (AHP) dengan cara mencari nilai bobot setiap atribut, kemudian dilakukan perangkingan yang akan menentukan alternatif yang optimal, yaitu sekolah model. Kata Kunci : SPK, AHP, Sekolah Model",human
Sistemasi (Sistem Informasi) UNISI,2017,"Asma berasal dari kata “Asthma” yang diambil dari bahasa Yunani yang berarti “susah bernapas.” Penyakit asma dikenal karena adanya gejala sesak napas, batuk dan bunyi saat bernapas (mengi) yang disebabkan oleh penyempitan saluran napas. Asma juga disebut penyakit paru-paru kronis yang menyebabkan pengidap sulit untuk bernapas. Pada penelitian ini digunakan metode naïve bayes untuk mendiagnosa penyakit asma Alasan menggunakan metode naïve bayes adalah memberikan kemudahan dalam menghitung dan menentukan kemungkinan-kemungkinan gejala penyakit asma serta meringankan biaya pasien untuk membeli obat. Metode naïve bayes adalah algoritma yang dapat menerima inputan dalam bentuk apapun dan kecepatan dalam memproses untuk masuk kesuatu data, jadi pada setiap datayang akan didiagnosa dihitung nilai probabilitas untuk masuk ke setiap class yang ada, dimana hasil akhirnya tergantung pada nilai probabilitas yang paling tinggi. Adapun manfaat dari penelitian ini untuk menghasilkan diagnosa tingkat parah penyakit asma dan solusi secara cepat dan akurat",human
Sistemasi (Sistem Informasi) UNISI,2015,"Perancangan sistem informasi raport semester siswa berbasis web pada Madrasah Tsanawiyah Negeri Tembilahan ini dibuat dengan menggunakan software Macromedia Dreamweaver 8 dengan bahasa pemrograman PHP dan database MySQL bertujuan untuk memberikan informasi mengenai data guru, data siswa dan data nilai-nilai semester pada raport siswa yang ada di Madrasah Tsanawiyah Negeri Tembilahan. Dengan diterapkannya perancangan sistem informasi raport semester siswa berbasis web pada Madrasah Tsanawiyah Negeri Tembilahan yang bersifat client server dengan menggunakan pemrograman PHP dengan perangkat lunak Macromedia Dreamweaver 8 dan database MySQL, diharapkan dapat mempermudah guru dalam mengelola data nilai siswa khususnya nilai semester siswa tanpa harus terjadi kesalahan dalam mengelola data tersebut sehingga tujuan dapat tercapai secara maksimal. KATA KUNCI: Raport, Website, Nilai, Siswa.",human
Sistemasi (Sistem Informasi) UNISI,2013,"CV. Widya TV. Kabel Tembilahan merupakan perusahaan yang bergerak dibidang pelayanan jasa hiburan. Melihat banyaknya jumlah pelanggan yang sudah terdaftar pada CV. Widya TV. Kabel ini, diperlukan perhatian khusus dalam pengelolaan sistem informasinya terutama pengelolaan sistem akuntansi yang efektif dan efisien sehingga menghasilkan pelaporan keuangan yang akurat. Sementara sistem yang dipakai saat ini untuk melakukan perhitungan semua transaksi yang terjadi masih menggunakan excel yang masih terdapat banyak kelemahan yaitu belum adanya pencatatan kedalam jurnal, posting kedalam buku besar dan pembuatan neraca lajur. Guna mengatasi permasalahan tersebut maka dibuat Sistem Informasi Akuntansi yang merupakan suatu sistem aplikasi terkomputerisasi yang mampu melakukan pengolahan data transaksi keuangan, sistem yang dibangun dapat melakukan pengolahan data penjurnalan, pengolahan buku besar, neraca lajur, dan pembuatan laporan keuangan (rugilaba, perubahan modal, neraca dan arus kas). Software yang digunakan untuk membuat Sistem Informasi Akuntansi di CV. Widya TV. Kabel, sebagai aplikasi dalam membangun interface adalah VB 6.0 dengan databases MYSQL . Berdasarkan hasil penelitian yang dilakukan aplikasi ini dapat membantu dalam proses pengolahan laporan keuangan. Kata kunci : sistem informasi akuntansi, sistem akuntansi, Jurnal, buku besar, Neraca Lajur, laporan neraca.",human
Sistemasi (Sistem Informasi) UNISI,2016,"Pada masa perkembangan Sistem informasi sangat pesat. Sistem informasi biasa nya di terapkan di sebuah instansi dengan menggunakan komputer sebagai alat bantu utama dalam membantu tercapainya tujuan instansi. Ada beberapa masalah yang sering muncul pada Transaksi penjualan dan pembelian obat ini di sebabkan karena Transaksi belum menggunakan suatu sistem yang terkomputerisasi, yang mana sistem penjualan dan pembelian barang, penghitungan stok barang, pencatatan laporan harian, pencatatan laporan bulanan, dan pencatatan laporan tahunan, Serta pemesanan obat masih menggunakan proses Transaksi secara manual dimana masih menggunakan sistem penulisan tangan untuk merekap data-data pelanggan, kinerja petugas tidak optimal sering terjadi kesalahan-kesalahan dalam memproses data Transaksi, kondisi tersebut akan sangat membutuhkan tenaga dan waktu untuk dapat melayani para pelanggan dalam waktu bersamaan, sehingga akhirnya akan muncul keluhan-keluhan dari pihak pelanggan terhadap pelayanan yang di berikan. Agar suatu organisasi mengembangkan suatu sistem informasi yang memungkinkan orang-orang mempunyai kesempatan untuk berinteraksi dan memanfaatkan sistem informasi tersebut untuk membantu mencapai tujuan. Sistem informasi Transaksi Pada Apotek Kab. Inhil adalah suatu permasalahan yang akan di teliti. Dengan cara bagaimana merancang sistem informasi Transaksi penjualan dan pembelian obat Pada Apotek Kab. Inhil. Untuk mendukung sistem informasi Transaksi Pada Apotek kab.Inhil yang efektif perlu di rancang suatu sistem yang lebih baik, sehingga akan memudahkan dalam melakukan Transaksi yang di butuhkan. Oleh karena itu peneliti menggunakan bahasa pemograman Web PHP dan MySQL yang akan membangun basis datanya. dengan menggunakan suatu program komputer untuk mempermudah para pegawai dan para instansi dalam melakukan Transaksi, sehingga menghasilkan informasi yang lebih efektif dan efesien. Kata Kunci: Sistem Informasi, Transaksi, Apotek",human
Sistemasi (Sistem Informasi) UNISI,2014,"Penyakit THT (Telinga Hidung Tenggorokan) merupakan penyakit yang bisa menyerang siapa saja. Sebagian besar penyakit THT yang terjadi dimasyarakat sering dianggap remeh, dan apabila penyakit itu tidak segera ditangani maka akan menjadi lebih parah dan serius penanganannya. Oleh karena itu, Penelitian ini dilakukan berdasarkan kebutuhan akan adanya alat bantu bagi masyarakat pengguna dalam mendiagnosis penyakit THT (Telinga Hidung Tenggorokan) pada manusia. Sistem tersebut adalah sistem pakar yang berusaha mengadopsi pengetahuan manusia kedalam komputer agar dapat menyelesaikan masalah seperti yang biasa dilakukan oleh pakar. Penelitian ini bertujuan untuk mengimplementasikan metode certainty factor pada sistem diagnosa penyakit THT. Metode certainty factor merupakan suatu metode untuk membuktikan apakah suatu fakta itu pasti ataukah tidak pasti. Hasil penelitian menunjukkan bahwa certainty factor dapat digunakan sebagai cara untuk mengatasi ketidakpastian untuk diagnosa awal penyakit THT (Telinga Hidung Tenggorokan).Kata Kunci : Sistem Pakar, Penyakit THT, Certainty Factor",human
Sistemasi (Sistem Informasi) UNISI,2013,"Pemilihan masalah menyangkut kerusakan – kerusakan pada televisi berwarna dijadikan sebagai sistem pakar adalah kenyatan bahwa kerusakan – kerusakan pada sebuah televisi berwarna sering kali mengganggu pengguna televisi, sehingga perlu adanya solusi untuk menangani hal – hal kerusakan pada televisi berwarna tersebut melalui teknologi komputer yang didalamnya terdapat software yang dapat membantu memecahkan masalah kerusakan – kerusakan yang terjadi, Tujuan dari penelitian ini adalah Menciptakan suatu reperensi atau panduan reparasi televisi berwarna, Memindahkan kepakaran seseorang kedalam sebuah program, Menciptakan alat bantu kerja dan praktikum reparasi televisi berwarna bagi siswa SMK jurusan Audio Video. Manfaat dari penelitian ini adalah ,Adanya reperensi dan panduan tentang reparasi televisi berwarna, Estimasi waktu yang lebih cepat dalam mendiagnosa kerusakan pada televisi. Kata Kunci : Sistem Pakar, Forward Chaining",human
Sistemasi (Sistem Informasi) UNISI,2013,"Sektor sistem informasi merupakan alat untuk menyajikan informasi dengan cara sedemikian rupa sehingga bermanfaat bagi penerimanya. KPU Kabupaten Inhil merupakan salah satu intasi yang bergerak dibidang pemerintahan didalam intansi tersebut melakukan proses rekapitulasi perolehan suara dan membuat laporan perolehan suara perkecamatan, perkelurahan dan perolehan suara perkandidat. KPU Kabupaten Inhil belum menggunakan sistem informasi secara terprogram. Sehingga hal ini mengakibatkan adanya kendala-kendala yang menjadi permasalahan dalam proses pelaporan hasil perolehan suara, untuk itu perlu di terapkan sistem informasi secara terkomputerisasi sebagai solusi yang tepat sehingga permasalahan tersebut dapat terselesaikan. Dengan pembuatan Aplikasi Rekapitulasi Perolehan Suara ini dapat membantu pihak KPU Kabupaten Inhil dalam hal layanan operasional. Kata Kunci : Sistem Informasi PILKADA, Bagan Arus Dokumen, Diagram Konteks, Data Flow Diagram",human
Sistemasi (Sistem Informasi) UNISI,2013,"Panti Asuhan Muhammadiyah merupakan tempat merawat dan pemeliharaan anak-anak terlantar yang bergerak dibidang sosial. Dalam aktifitasnya membuat laporan panti sub bagian kepala UPTD (unit penempatan terpadu) Panti belum menerapkan sistem pendataan secara optimal. Dalam menyajikan laporan dari semua kegiatan yang mengenai aktivitas, panti masih mengalami kesulitan, karena dalam pengolahan datanya masih menggunakan manual (Microsoft office) seperti: data anak, data donator, data transaksi dan data penyaluran pada Panti Asuhan Muhammadiyah. Selain itu tidak terdata dengan baik pencatatan data donatur seperti data donator tetap atau data donator tidak tetap dan data anak yatim yang kurang terkondisikan, kerena data anak yatim yang menyebar dan tidak dapat dilihat di waktu itu juga, sehingga data donator dan data anak yang dihasilkan tidak lengkap. Tujuan penelitian ini adalah untuk merancang sistem informasi transaksi bantuan dan penyaluran dana kepada Anak Panti, Penelitian ini difokuskan pada Panti Asuhan Muhammadiyah Tembilahan. Kajian ini bertujuan untuk memberikan suatu aplikasi sistem yang dapat digunakan dengan mudah. Aplikasi ini dirancang sesuai dengan kebutuhan informasi yang semakin maju seiring dengan perkembangan teknologi komputer yang sangat cepat, baik dari segi perangkat keras dan perangkat lunak. Sistem ini dirancang dengan menggunakan perangkat lunak Microsoft Visual Basic 6.0 dan Basis Data MySQL. Dengan demikian, perancangan suatu sistem informasi memerlukan data dan informasi yang akurat agar sistem informasi yang dirancang dapat memenuhi kebutuhan sesuai yang diinginkan. Untuk itu penulis akan membahas Analisa Dan Perancangan Sistem Informasi Pembinaan Panti Asuhan Muhammadiyah Tembilahan (Transaksi Bantuan dan Penyaluran Dana kepada Anak Panti). Sistem ini meliputi modul-modul masukan data yang berkaitan dengan data anak panti dan data donator. Selain itu juga meliputi modul-modul keluaran data yang berkaitan dengan data masukan tersebut, Tujuan dari sistem informasi ini adalah untuk mempermudah pengolahan data Transaksi Bantuan dan Penyaluran Dana kepada Anak Panti dan meningkatkan efektivitas dan efisiensi kerja. Kata Kunci: Pembinaan, Panti,Visual Basic 6.0, MySQL.",human
